image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000336.jpg,Goddess,0.50046617,0.41132098,0.5140046,0.40360853,0.48672542,0.40336898,0.5365527,0.41566908,0.47068357,0.41630277,0.57971466,0.46171147,0.42895296,0.4619825,0.6568587,0.4364827,0.35526252,0.4466166,0.70210475,0.37960312,0.3066897,0.3968556,0.5635097,0.6035351,0.44457784,0.60349977,0.66523033,0.6750338,0.34889343,0.68060714,0.6937234,0.77524644,0.328905,0.77798593
00000165.jpg,Goddess,0.48814297,0.19936217,0.4985211,0.18453328,0.48110458,0.18369676,0.5208315,0.20481572,0.0,0.0,0.56801844,0.30381173,0.44150764,0.29375425,0.62491816,0.27365234,0.39266434,0.2782898,0.6374586,0.16300903,0.3822859,0.15566246,0.5417468,0.5614271,0.4435974,0.5475535,0.6200171,0.68048793,0.34405604,0.63754946,0.6490528,0.8851922,0.35577616,0.8303191
00000183.jpg,Goddess,0.48740265,0.23834866,0.5005952,0.21659225,0.47110915,0.2178526,0.51894027,0.22979268,0.4488617,0.23240742,0.56255215,0.33486566,0.4035657,0.33710015,0.64695764,0.39212948,0.33712703,0.42578942,0.71413153,0.31185186,0.24657321,0.3728123,0.5378853,0.60460895,0.4178835,0.6023276,0.63431466,0.7167527,0.3194595,0.7198713,0.639901,0.9251276,0.29834285,0.9245891
00000401.jpg,Goddess,0.4586207,0.3653754,0.4706014,0.3540308,0.4416878,0.35579607,0.4938573,0.3624064,0.42295247,0.36738998,0.5602704,0.4221589,0.3623739,0.42489824,0.6444905,0.4419582,0.27478242,0.45041135,0.68634874,0.3657292,0.23844492,0.3769693,0.5471625,0.553796,0.40261242,0.55481476,0.6479308,0.55448425,0.28034532,0.56215656,0.6458546,0.67282486,0.3013501,0.67703617
00000121.jpg,Goddess,0.5292231,0.20001082,0.0,0.0,0.0,0.0,0.0,0.0,0.48788488,0.18775734,0.5496465,0.30665135,0.4497226,0.299417,0.75334543,0.30629402,0.2516509,0.28670728,0.0,0.0,0.23068585,0.13098171,0.50411355,0.6150897,0.52080756,0.6110587,0.25648803,0.6375903,0.7142272,0.6242267,0.17257543,0.8556868,0.7917268,0.84934753
00000184.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50103754,0.38117102,0.4421462,0.4362786,0.51560307,0.43852076,0.41186315,0.4362717,0.56632227,0.42079598,0.38751134,0.38542175,0.5967539,0.3490968,0.45658937,0.61602414,0.5120577,0.6196928,0.43953633,0.7207563,0.5611749,0.7245605,0.39203927,0.8422833,0.5740237,0.8622149
00000226.jpg,Goddess,0.5294973,0.15905009,0.55213434,0.14553434,0.51706725,0.14445116,0.589186,0.1663793,0.0,0.0,0.596778,0.28056458,0.47367698,0.26361054,0.4974278,0.35647902,0.3829565,0.35983533,0.4496477,0.293723,0.4099883,0.31061924,0.5692392,0.5468738,0.47658113,0.52453434,0.48633695,0.68731457,0.3629102,0.6025859,0.55762863,0.9135474,0.4334163,0.8007464
00000380.jpg,Goddess,0.5184115,0.3095035,0.5252139,0.29395807,0.51051337,0.29377085,0.5375127,0.3108566,0.49972582,0.31135508,0.56990165,0.40160498,0.4669036,0.39346337,0.61784846,0.43601453,0.4260396,0.41773862,0.6248688,0.33016774,0.41765028,0.3170196,0.5565872,0.61288697,0.4809215,0.6097657,0.61300164,0.6314144,0.41883984,0.6411528,0.6203565,0.8258625,0.4134272,0.83208406
00000281.jpg,Goddess,0.49996436,0.36593446,0.5120326,0.34627715,0.4830905,0.3482435,0.52747405,0.34788516,0.455303,0.3496472,0.5567953,0.40781164,0.41714245,0.39775315,0.54752487,0.28049165,0.4022873,0.28731313,0.48993254,0.19545124,0.4557588,0.20736974,0.56404245,0.6463162,0.43064806,0.64688414,0.70291865,0.65279746,0.30661693,0.6729143,0.7180587,0.8566516,0.27387053,0.8662118
00000155.jpg,Goddess,0.4820821,0.19840351,0.4907833,0.1819736,0.47146073,0.18367662,0.5043072,0.21188177,0.4567955,0.21304746,0.5351999,0.3132876,0.42152676,0.30353808,0.58523315,0.31477708,0.36640927,0.30571297,0.62230366,0.19738367,0.3423935,0.18092126,0.51777595,0.5648253,0.42939076,0.5602059,0.6001825,0.6401555,0.356373,0.6376545,0.5956114,0.8431354,0.33410168,0.81808484
00000250.jpg,Goddess,0.49429208,0.30564478,0.5063149,0.28833318,0.48324472,0.2874194,0.0,0.0,0.0,0.0,0.5340546,0.38266155,0.43322834,0.36884353,0.51378787,0.3020661,0.45339847,0.30504128,0.49214077,0.14965327,0.47911865,0.1688629,0.5540243,0.65444833,0.44780213,0.65340817,0.69257885,0.6811309,0.32801786,0.692784,0.71432227,0.9179647,0.30252346,0.92923814
00000343.jpg,Goddess,0.49375853,0.29901803,0.5027168,0.28110158,0.48568067,0.2796884,0.5167268,0.29106188,0.47503063,0.2875313,0.54912347,0.38201925,0.44376275,0.3881909,0.57071686,0.5121923,0.44991335,0.52607715,0.52033395,0.5101834,0.47937274,0.45014843,0.54417765,0.5950969,0.45846137,0.59663445,0.6192011,0.6897596,0.37033376,0.6980869,0.64478534,0.8655391,0.37939185,0.8833628
00000092.jpg,Goddess,0.50724053,0.19754711,0.5296864,0.17765751,0.48128676,0.17757328,0.5566528,0.19688077,0.4400067,0.19429335,0.6286049,0.305834,0.3458636,0.28133297,0.7956975,0.27891028,0.19802403,0.2166717,0.80888844,0.1196683,0.19077604,0.10044099,0.5911243,0.5680683,0.36743665,0.56487787,0.82574,0.5997262,0.19459434,0.6316268,0.87870693,0.83976257,0.12024773,0.86448616
00000127.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56671494,0.43203336,0.44907904,0.4197056,0.576597,0.49531892,0.48534292,0.4629321,0.5712747,0.4770076,0.5216775,0.40292838,0.5689632,0.627043,0.45603612,0.62439525,0.68794197,0.6999055,0.336974,0.7026588,0.7137615,0.85590065,0.3110471,0.8540043
00000029.jpg,Goddess,0.5182056,0.27145904,0.52537876,0.25725856,0.5095132,0.2580018,0.5376271,0.27106747,0.49986038,0.27405617,0.563146,0.34952596,0.47952792,0.34867072,0.61926115,0.3393413,0.42795825,0.3363489,0.65954274,0.28334218,0.38301682,0.2755707,0.5532582,0.56055945,0.49210063,0.5597599,0.5980645,0.6606717,0.44010004,0.6694324,0.6151604,0.82235795,0.42567277,0.8255298
00000395.jpg,Goddess,0.51571184,0.19105528,0.531721,0.16751571,0.49794063,0.16815731,0.5522418,0.18411194,0.47503236,0.18387063,0.6091063,0.2924677,0.41343307,0.28026304,0.7182711,0.2567251,0.29544392,0.24967872,0.7635715,0.11312144,0.24790485,0.10248693,0.59043586,0.5777106,0.4295723,0.5705772,0.76080376,0.67314667,0.25354418,0.6685832,0.81415755,0.912367,0.17617643,0.89846253
00000013.jpg,Goddess,0.5273735,0.18275237,0.541567,0.15869875,0.51242,0.15985121,0.5628197,0.18028782,0.4943737,0.18134639,0.59804046,0.30970445,0.46721014,0.30654332,0.6100258,0.47079545,0.46407014,0.47442836,0.5580877,0.3868968,0.5161719,0.3837225,0.6065747,0.5916031,0.4906748,0.58691317,0.70762265,0.6769051,0.36295456,0.67224264,0.7438404,0.9376151,0.31324813,0.92358994
00000010.jpg,Goddess,0.4869287,0.2565815,0.49781185,0.23961939,0.47377178,0.24091429,0.5150051,0.25586328,0.45858604,0.25859132,0.5591424,0.3456469,0.4152216,0.34227198,0.6433571,0.35250494,0.33524242,0.35631317,0.6680947,0.2561855,0.3203764,0.24778643,0.54794,0.5718307,0.4352135,0.5693113,0.6463599,0.6196063,0.32604364,0.6202659,0.6907915,0.8097498,0.29635137,0.8025753
00000271.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.42673582,0.24782488,0.0,0.0,0.37116328,0.35640657,0.6994291,0.33188787,0.19085942,0.31500664,0.7940814,0.27031717,0.14031506,0.17871152,0.0,0.0,0.43131706,0.69082177,0.6605586,0.67296463,0.2569326,0.74638677,0.66952485,0.6939398,0.20079245,0.95070404,0.8386758,0.87507594
00000114.jpg,Goddess,0.56269693,0.22810782,0.5766171,0.20814548,0.5466636,0.21076411,0.5998546,0.21740545,0.52625525,0.22094819,0.6603439,0.3147775,0.46568123,0.3067621,0.7768398,0.3304347,0.35670906,0.33255687,0.88998526,0.30713004,0.23223932,0.32440487,0.6197296,0.55872613,0.47360846,0.55386865,0.7557263,0.62521315,0.34482896,0.62446994,0.77151924,0.857795,0.31954297,0.84739333
00000004.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.44734308,0.1794428,0.5103847,0.1810738,0.39326134,0.27703348,0.573625,0.26944795,0.31512174,0.30938235,0.64151734,0.282399,0.26072094,0.17459035,0.69981074,0.1801064,0.41810876,0.58780247,0.55341655,0.5853296,0.32461306,0.6294122,0.625331,0.625391,0.27800354,0.8684404,0.67777103,0.8574482
00000381.jpg,Goddess,0.46974963,0.25701198,0.4995752,0.23496792,0.44559288,0.23171963,0.0,0.0,0.3939187,0.23850384,0.47525847,0.3140985,0.34760892,0.3157879,0.45388526,0.3763204,0.21969657,0.3655502,0.52301556,0.31564707,0.19934973,0.28650412,0.46393806,0.5152258,0.37891868,0.52700764,0.6042716,0.610241,0.53286046,0.61571544,0.61704004,0.8221877,0.542338,0.8488688
00000381.jpg,Goddess,0.46906874,0.25307828,0.50161844,0.232686,0.43720073,0.2302018,0.53175515,0.24407378,0.38658985,0.23948266,0.47718507,0.32910755,0.35079342,0.31814614,0.40546894,0.39509305,0.208808,0.38402393,0.42353374,0.30823144,0.17293704,0.26826409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000381.jpg,Goddess,0.4679433,0.25415015,0.5002056,0.23396212,0.4368881,0.23011747,0.0,0.0,0.3825962,0.23835717,0.47532862,0.32167473,0.3442409,0.3103113,0.0,0.0,0.20087413,0.3935874,0.0,0.0,0.16543138,0.2754971,0.39337057,0.535789,0.30542392,0.5219495,0.17728625,0.631603,0.16844408,0.6135189,0.1698202,0.8383675,0.15595901,0.8117198
00000073.jpg,Goddess,0.5088751,0.24551116,0.5203454,0.22022094,0.4944087,0.2226651,0.5385421,0.23195449,0.4746959,0.23529923,0.57323736,0.3412039,0.43645197,0.3331239,0.6677648,0.36269498,0.34460887,0.36585116,0.7396455,0.2744772,0.2736931,0.28662896,0.5702273,0.6117312,0.45649266,0.61063284,0.70892626,0.60674405,0.33200654,0.6121851,0.7778595,0.8437401,0.25587445,0.83788556
00000262.jpg,Goddess,0.4541147,0.17140321,0.4657987,0.1366731,0.4302409,0.15375355,0.4947443,0.11425268,0.0,0.0,0.57404983,0.18886985,0.43544695,0.22546388,0.65927315,0.33534414,0.41813824,0.37859604,0.6195474,0.42824608,0.35909453,0.42042488,0.6143834,0.47773853,0.49364975,0.4796378,0.6528147,0.500025,0.28565174,0.5017306,0.72845787,0.79732907,0.1505461,0.7495845
00000339.jpg,Goddess,0.5183772,0.30959046,0.5253363,0.2944078,0.51065356,0.2938736,0.53767645,0.31172386,0.49995437,0.31137085,0.569311,0.4011523,0.46684495,0.39283597,0.61723125,0.43553352,0.42618248,0.41712943,0.6246621,0.33073083,0.41779432,0.31492507,0.5557666,0.6121352,0.4803773,0.6091565,0.6130156,0.6316942,0.41906682,0.641694,0.6210512,0.8263369,0.41350675,0.83330035
00000360.jpg,Goddess,0.49122524,0.32761568,0.49755755,0.3121736,0.4814407,0.31279898,0.5079878,0.3206382,0.46841308,0.32384303,0.5315976,0.39964414,0.44642782,0.39676735,0.5551753,0.3145436,0.42456976,0.32208514,0.5683827,0.21453716,0.40813857,0.22552773,0.53025264,0.6253826,0.45823264,0.62428886,0.59711885,0.6434936,0.38264158,0.6557336,0.5977179,0.8359917,0.3797233,0.83582073
00000021.jpg,Goddess,0.50280756,0.33204868,0.50991225,0.3199383,0.48852053,0.3202506,0.0,0.0,0.46753255,0.3315718,0.52956957,0.39009026,0.4485425,0.39793995,0.5522677,0.2663063,0.4512697,0.27174383,0.5559267,0.14740665,0.45224062,0.15926044,0.5409272,0.6153579,0.46791497,0.6294006,0.63025075,0.6742993,0.40190014,0.7536438,0.6089436,0.80971175,0.37023506,0.90816593
00000006.jpg,Goddess,0.50582594,0.1973207,0.5275746,0.17800857,0.48031256,0.1779386,0.55382985,0.19781317,0.43926215,0.19529028,0.6275054,0.3058283,0.3438809,0.2805713,0.7954748,0.2804998,0.19504897,0.21479414,0.8071444,0.119705014,0.1949923,0.09705453,0.59286064,0.56828254,0.36852184,0.5652408,0.82670516,0.5965728,0.196552,0.6296248,0.87803745,0.8364623,0.12259035,0.86179507
00000014.jpg,Goddess,0.50582355,0.30832484,0.52709204,0.28954083,0.4971975,0.2904137,0.58214724,0.3005201,0.0,0.0,0.649378,0.40770495,0.45719224,0.40558422,0.59836704,0.5230662,0.38919592,0.51901037,0.4814542,0.4997888,0.44423312,0.50305223,0.6113537,0.6558683,0.46030787,0.64165753,0.62301403,0.70132834,0.2809617,0.67047757,0.61487204,0.9227822,0.26706538,0.8801342
00000016.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4826655,0.3686385,0.55938405,0.3738586,0.5040471,0.2565131,0.54013133,0.26957005,0.5119928,0.11673923,0.5379613,0.11856532,0.48704448,0.6129347,0.5605661,0.6138105,0.42953,0.7043831,0.6148657,0.7142404,0.41692898,0.88555396,0.6392143,0.8856036
00000363.jpg,Goddess,0.35272357,0.24442613,0.36803952,0.20502561,0.33412775,0.21293357,0.40592247,0.18513677,0.3165329,0.20837447,0.4655676,0.25683194,0.3203071,0.3158463,0.5130992,0.3538848,0.31255054,0.4923602,0.55693054,0.5138145,0.26947471,0.5595045,0.49658537,0.48969284,0.38265237,0.5072741,0.57318276,0.60842246,0.26484892,0.60384536,0.5862702,0.91480356,0.25081927,0.88738763
00000296.jpg,Goddess,0.5224168,0.20786397,0.5332434,0.18770586,0.5094089,0.18864584,0.5488563,0.20790935,0.4909342,0.20832798,0.5906963,0.31204137,0.44150963,0.3036988,0.6759614,0.35319656,0.3534394,0.3331899,0.7067069,0.24419054,0.34333467,0.20909445,0.5743259,0.5424612,0.46271154,0.5425499,0.66903144,0.6018651,0.36723757,0.61824006,0.6970938,0.8077367,0.32999563,0.81667995
00000255.jpg,Goddess,0.5787073,0.30817205,0.59273595,0.2907846,0.5608471,0.2926413,0.61286765,0.31084827,0.5382724,0.31255144,0.65004927,0.3894075,0.49859115,0.36000496,0.6991346,0.29379326,0.4360954,0.23909551,0.75777286,0.14551522,0.41301054,0.11815553,0.63045645,0.6432856,0.48909387,0.6302142,0.80656856,0.6995676,0.33565876,0.6894621,0.8299032,0.91879696,0.26880294,0.87761635
00000119.jpg,Goddess,0.72536016,0.31096742,0.7332873,0.29846862,0.71526617,0.29865977,0.7450078,0.3130404,0.6997484,0.3126759,0.7734549,0.3816047,0.662245,0.37666398,0.8255107,0.37270066,0.6088016,0.36532462,0.8518467,0.29797426,0.5953129,0.28663585,0.75361437,0.57339454,0.67123234,0.5737521,0.8159402,0.6620804,0.6206718,0.67392796,0.8084404,0.7978145,0.60310227,0.8006989
00000095.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47418556,0.3920281,0.5807386,0.3960312,0.4888525,0.26223132,0.54319924,0.28167433,0.50426596,0.12588705,0.53666085,0.14398989,0.47492886,0.63025856,0.5726771,0.6281932,0.41452074,0.71091485,0.64955837,0.71521145,0.39092582,0.8852532,0.6684579,0.8933086
00000008.jpg,Goddess,0.4840253,0.2296786,0.49650365,0.20879753,0.46899033,0.21117863,0.5177463,0.22655857,0.45217714,0.23182578,0.5621737,0.34182498,0.41693375,0.33693495,0.6474084,0.3417613,0.3333954,0.32919306,0.68087834,0.23823078,0.2886506,0.21674672,0.54934204,0.59514767,0.4384714,0.5914508,0.6394526,0.6679699,0.3402643,0.67135406,0.6719657,0.8561432,0.30241147,0.8445788
00000030.jpg,Goddess,0.46110308,0.3197367,0.47348666,0.2998347,0.44416606,0.3038728,0.4980499,0.30941808,0.42597562,0.31674835,0.5598633,0.39557776,0.3758713,0.39346054,0.6716663,0.3972808,0.26970327,0.4094621,0.8106115,0.38837177,0.13519108,0.40242,0.53688514,0.6112189,0.39058146,0.61035,0.7001188,0.6538161,0.2591069,0.6556509,0.7204073,0.8558705,0.21466303,0.8448142
00000054.jpg,Goddess,0.5034765,0.30831763,0.5137381,0.28766212,0.49275824,0.28978965,0.52817285,0.3010129,0.47698107,0.3017334,0.5675277,0.41182622,0.43519926,0.40174687,0.59153837,0.5303616,0.41858515,0.521488,0.5352816,0.5205306,0.47165376,0.5230877,0.5549459,0.6518951,0.45082504,0.6478298,0.64380765,0.68510926,0.36641458,0.68930566,0.63907284,0.88317555,0.35793936,0.8778133
00000327.jpg,Goddess,0.53079927,0.16886227,0.5383648,0.14549753,0.5163855,0.14897305,0.5471503,0.15999833,0.489911,0.16355605,0.5790683,0.2695432,0.4569299,0.26238072,0.6022262,0.39968267,0.48694536,0.39240572,0.575658,0.31754252,0.53630316,0.3150082,0.56756914,0.5009936,0.46084496,0.50032765,0.6790625,0.57296973,0.37728396,0.5889086,0.67839366,0.79179406,0.3513179,0.7954722
00000082.jpg,Goddess,0.49514157,0.24978176,0.5170993,0.23380186,0.46793637,0.23601018,0.5493025,0.25772834,0.4361125,0.26299053,0.61309135,0.3381839,0.37792778,0.33558902,0.67085373,0.20488068,0.31834254,0.2091496,0.5693529,0.12411471,0.39561868,0.11135875,0.59891534,0.6023107,0.39180627,0.6021194,0.8200871,0.66435766,0.19364801,0.68744576,0.8739471,0.8710667,0.1304863,0.88048327
00000222.jpg,Goddess,0.49775445,0.20839712,0.51718885,0.18409543,0.4765125,0.1838512,0.5421263,0.19415954,0.44499758,0.19062354,0.59232306,0.31851035,0.37864536,0.295709,0.7162158,0.29235122,0.25411156,0.25112066,0.75126064,0.118867695,0.20803352,0.10233777,0.5674806,0.61587197,0.39907297,0.6101683,0.7340021,0.65689117,0.2506972,0.66730654,0.79518574,0.8749948,0.19669916,0.8748538
00000081.jpg,Goddess,0.60063064,0.20180608,0.61387247,0.18273087,0.5756665,0.17823611,0.0,0.0,0.51860076,0.1986112,0.6456447,0.338128,0.4287184,0.31354606,0.7793431,0.31881443,0.30868474,0.26575768,0.8134462,0.20217413,0.3023368,0.1198052,0.6070863,0.62979114,0.43646154,0.6262985,0.76704437,0.65767646,0.28859204,0.6928915,0.7892552,0.8771964,0.18891059,0.9130862
00000384.jpg,Goddess,0.51766396,0.35526899,0.5290065,0.33688185,0.5010774,0.33982685,0.5505426,0.34870976,0.48246858,0.35390985,0.59842306,0.43508163,0.44117892,0.42769596,0.6338915,0.44307712,0.36359817,0.4406909,0.65187716,0.41232246,0.31403857,0.41880858,0.59097177,0.62527883,0.46305096,0.6222863,0.71768427,0.65835464,0.33896923,0.6571536,0.7301899,0.8491992,0.30699566,0.841351
00000216.jpg,Goddess,0.47516033,0.2554359,0.5050264,0.23305164,0.44837436,0.23527925,0.5547762,0.24126817,0.0,0.0,0.6572638,0.3262568,0.33322746,0.32225436,0.6981759,0.43300083,0.3042986,0.40352136,0.6151555,0.4983803,0.3765068,0.38987944,0.6558794,0.5297496,0.40701038,0.52850515,0.8041176,0.60509354,0.19731693,0.6076273,0.81671804,0.78122056,0.23256293,0.77804327
00000216.jpg,Goddess,0.47808743,0.2836389,0.50105846,0.26933265,0.45164156,0.27254114,0.5430732,0.2728272,0.41894206,0.28055313,0.5784573,0.3304254,0.41018245,0.33399153,0.625517,0.40808284,0.3613543,0.39254662,0.5897139,0.44725123,0.4386277,0.38028023,0.55417377,0.47570467,0.43937427,0.47802794,0.58977693,0.5180813,0.41627976,0.51642466,0.6208253,0.61320245,0.41785002,0.6076916
00000216.jpg,Goddess,0.4872062,0.16333598,0.51678884,0.14387766,0.4597414,0.14412041,0.5580492,0.1553486,0.41775295,0.15490451,0.627435,0.28052208,0.3692127,0.27442068,0.7108366,0.42262042,0.32491896,0.3994794,0.5809862,0.4716391,0.3626625,0.3899894,0.6075086,0.49412054,0.42815027,0.48550808,0.6318354,0.6081442,0.3193862,0.58675337,0.6862446,0.7451996,0.36913377,0.7166714
00000216.jpg,Goddess,0.4734311,0.17373453,0.5022941,0.15148303,0.44625387,0.15461795,0.55242217,0.16462988,0.40974745,0.16781992,0.6460961,0.28026333,0.35336062,0.2804822,0.7250453,0.4349476,0.32408056,0.41192764,0.5919185,0.49302727,0.34674922,0.3869352,0.61555123,0.54010093,0.3872747,0.5444115,0.90291274,0.59662926,0.4629448,0.59771526,0.7903514,0.7777005,0.31465003,0.76963824
00000272.jpg,Goddess,0.5242209,0.45904782,0.53798866,0.43990907,0.50939685,0.44002277,0.0,0.0,0.0,0.0,0.60208327,0.6063644,0.4087777,0.6117963,0.60873485,0.6150879,0.37887606,0.6621468,0.52744555,0.47609007,0.43751827,0.59036756,0.5797627,0.69140273,0.43869206,0.6972682,0.6969508,0.71724284,0.34256944,0.72494143,0.6810935,0.8625983,0.36641818,0.86542326
00000270.jpg,Goddess,0.4881056,0.16825731,0.50756294,0.1484233,0.46965036,0.15005568,0.5438368,0.14718167,0.44833714,0.15058942,0.60832125,0.2587288,0.39092636,0.25742954,0.6746443,0.40259936,0.3042921,0.41622394,0.6606937,0.44714206,0.38633585,0.52402985,0.5872483,0.5464372,0.4444377,0.5494361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000270.jpg,Goddess,0.4913621,0.17217083,0.51204944,0.14574529,0.47590363,0.14765163,0.0,0.0,0.4629638,0.15390998,0.59421885,0.26839733,0.3932664,0.2619638,0.6629233,0.42815945,0.3018848,0.43705225,0.6621219,0.4535969,0.38794187,0.5382072,0.5904089,0.5537478,0.45771036,0.57540447,0.84250456,0.6340582,0.7447868,0.64918387,0.851002,0.84647334,0.8045695,0.8874484
00000120.jpg,Goddess,0.47737274,0.3204991,0.0,0.0,0.47167894,0.3121884,0.0,0.0,0.45404488,0.33346546,0.4939402,0.38145447,0.43756637,0.41486427,0.49626333,0.38207677,0.4501526,0.5219869,0.48957643,0.36819637,0.43395433,0.5877077,0.5430653,0.56143457,0.48684207,0.5788368,0.6209419,0.58853316,0.41975966,0.60171425,0.63172,0.7453731,0.42669755,0.7763413
00000169.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41310018,0.3869151,0.6083842,0.37439752,0.2941016,0.34773096,0.7085302,0.346886,0.16932589,0.29647076,0.811237,0.36296448,0.44156432,0.4838277,0.59554535,0.478097,0.28152972,0.65725344,0.6862632,0.6433793,0.1726336,0.8375467,0.7791619,0.8433886
00000324.jpg,Goddess,0.49312305,0.41079602,0.50073045,0.3951835,0.4827241,0.3965874,0.5120357,0.40566105,0.4686346,0.40826517,0.54920423,0.48205373,0.42913756,0.47818324,0.61545855,0.45653346,0.36998984,0.45337403,0.6358019,0.35114515,0.3367325,0.35584694,0.53815,0.6889985,0.4489375,0.68798643,0.6178689,0.723156,0.36532834,0.7376019,0.6268134,0.90905863,0.3696386,0.9164693
00000045.jpg,Goddess,0.5312672,0.21150242,0.541007,0.19146189,0.5185104,0.19313633,0.55724823,0.20886919,0.50363094,0.21305355,0.5971529,0.3047835,0.46204922,0.29886967,0.66381437,0.3270709,0.39033276,0.32215655,0.6878625,0.22910434,0.348591,0.2111271,0.5801701,0.5601963,0.47520542,0.55540884,0.6744753,0.6066602,0.37466794,0.609455,0.6970326,0.8505622,0.36033744,0.8427384
00000190.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211471,0.42421868,0.42118412,0.39032426,0.56098604,0.6956213,0.45763206,0.68643075,0.48863164,0.8682126,0.5122828,0.8772738,0.6142191,0.26820034,0.44440475,0.25486654,0.75548404,0.48808482,0.2686031,0.45034596,0.7895613,0.78485715,0.26673,0.78525674
00000397.jpg,Goddess,0.48255157,0.20282513,0.50624347,0.1841992,0.45973513,0.18396519,0.539681,0.20415674,0.43203142,0.20287816,0.6255869,0.31160626,0.3501309,0.30533138,0.7846431,0.28612825,0.20124266,0.28893593,0.8159534,0.13777848,0.16074039,0.15378915,0.598694,0.59429735,0.39033675,0.5907566,0.7690111,0.70288444,0.22123238,0.70092607,0.82502455,0.9125155,0.1906388,0.90947825
00000231.jpg,Goddess,0.46234494,0.17964572,0.47265097,0.15946355,0.44841835,0.16164462,0.49189922,0.1811799,0.43191543,0.18590666,0.5420789,0.29923546,0.38128242,0.3015002,0.6215709,0.29270896,0.31023446,0.3028257,0.6421353,0.16181578,0.3029983,0.16302684,0.51966375,0.56159264,0.40508452,0.56483847,0.6034145,0.65719235,0.34033257,0.6680553,0.5917547,0.8371251,0.34024236,0.8369576
00000374.jpg,Goddess,0.4806513,0.3067397,0.5009066,0.2876008,0.45783973,0.28958347,0.53348136,0.29861516,0.43018982,0.30194035,0.6032049,0.39316192,0.36849356,0.38730627,0.75382286,0.39696422,0.22733565,0.40074742,0.77482736,0.2752102,0.2111956,0.29132804,0.5761711,0.6292755,0.39924312,0.6252673,0.7280802,0.6956677,0.25887814,0.6878276,0.80009484,0.8884047,0.18139881,0.8679591
00000076.jpg,Goddess,0.4910658,0.32513958,0.49744987,0.31102598,0.48180094,0.3112305,0.50706035,0.32262918,0.46907845,0.32437944,0.52978563,0.39751944,0.44592237,0.39274642,0.555828,0.3077299,0.42680308,0.31457525,0.57076037,0.19856405,0.4094467,0.21248315,0.5261112,0.6229359,0.4547905,0.62078696,0.59461695,0.6463757,0.38036013,0.6562819,0.5969788,0.8324024,0.37944412,0.83184445
00000104.jpg,Goddess,0.48484933,0.3735983,0.49631828,0.3564753,0.47065637,0.35904065,0.51648444,0.36508244,0.4530296,0.3689117,0.56768143,0.44850448,0.4042747,0.44114706,0.65478086,0.45784807,0.31675187,0.4482384,0.6839301,0.3692214,0.29802236,0.36641935,0.55431795,0.6346223,0.42889255,0.6324824,0.67260087,0.6573759,0.31513318,0.65874076,0.698653,0.8334752,0.2844761,0.82049835
00000325.jpg,Goddess,0.49574804,0.3377309,0.5095333,0.32391757,0.47594124,0.32645524,0.0,0.0,0.4251235,0.32013986,0.5416431,0.36887863,0.33952627,0.37600186,0.5551835,0.44206268,0.3335432,0.45586613,0.55233705,0.5087272,0.4246557,0.46278626,0.5454589,0.53153545,0.38879523,0.5418605,0.6818873,0.59196717,0.26806667,0.62806016,0.6695853,0.7001675,0.26493296,0.7398207
00000032.jpg,Goddess,0.51223767,0.36611125,0.5343195,0.34865606,0.48874864,0.34900674,0.5649888,0.3626435,0.4531285,0.36190042,0.64295584,0.45373967,0.36463842,0.44264922,0.77802354,0.39198425,0.23281293,0.39200756,0.7976859,0.2730987,0.19362299,0.28421232,0.5962078,0.6918974,0.3853962,0.6847837,0.77627945,0.7080456,0.2169684,0.6974993,0.7626118,0.90912366,0.16030793,0.882455
00000042.jpg,Goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.4580489,0.23636553,0.5481924,0.23734953,0.40946454,0.3255735,0.6096072,0.32346004,0.28423515,0.31563106,0.7245913,0.29177108,0.0,0.0,0.0,0.0,0.43221876,0.6204802,0.59204316,0.61825347,0.29446912,0.6224989,0.7167122,0.6135616,0.1303455,0.8505913,0.84508425,0.8469206
